Time (ms),User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq,User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq
133881,0.000000,49.552769,49.552769,36.801010,5.721396,2.826681,15.967170,2.398151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133981,0.000000,17.237289,17.237289,8.689760,4.474257,1.461627,3.485021,0.672583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134081,0.000000,17.542896,17.542896,11.221907,2.070452,1.426945,3.412583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134149,0.000000,10.474216,10.474216,4.927866,1.954083,1.431909,2.847690,0.639340,1.000000,14.250888,14.250888,5.313939,0.000000,3.482632,0.000000,0.000000
134249,0.000000,14.002563,14.002563,5.851438,5.959610,0.802588,4.776285,2.888627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134350,0.000000,27.093670,27.093670,21.734047,3.788398,0.495353,12.918191,0.916417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134481,0.000000,30.356396,30.356396,27.069862,2.385798,0.301840,15.403828,0.592140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134581,0.000000,30.783691,30.783691,26.819897,2.666589,0.484667,14.125035,0.000000,1.000000,10.071536,10.071536,7.129735,0.000000,0.552242,0.000000,0.000000
134681,0.000000,32.959961,32.959961,12.757257,18.210861,0.634731,2.540929,0.000000,1.000000,2.289176,2.289176,1.464742,0.000000,0.343692,0.000000,0.000000
134781,0.000000,13.467078,13.467078,5.143970,6.042492,0.502550,0.000000,0.000000,1.000000,2.084529,2.084529,0.598235,0.000000,0.582294,0.000000,0.000000
134849,0.000000,8.497847,8.497847,4.315365,1.749970,0.564292,0.000000,0.000000,1.000000,6.770622,6.770622,5.071903,0.000000,0.726880,0.000000,0.000000
134949,0.000000,16.783649,16.783649,11.901363,2.778573,0.485292,0.000000,0.000000,1.000000,3.336202,3.336202,1.529886,0.000000,0.759166,0.000000,0.000000
135049,0.000000,9.305934,9.305934,3.694088,3.437871,0.739155,0.000000,1.136837,1.000000,2.041133,2.041133,0.772380,0.000000,0.494219,0.000000,0.000000
135150,0.000000,24.847469,24.847469,1.276526,21.370583,0.624094,0.000000,14.639219,1.000000,1.924319,1.924319,0.729465,0.000000,0.494754,0.000000,0.000000
135277,0.000000,30.989672,30.989672,17.590477,9.895284,0.730191,0.000000,2.980581,1.000000,1.923427,1.923427,0.859018,0.000000,0.569653,0.000000,0.000000
135381,0.000000,16.110027,16.110027,4.223903,8.065669,1.061328,0.000000,4.433228,1.000000,1.261160,1.261160,0.597820,0.000000,0.341073,0.000000,0.000000
135450,0.000000,162.017868,162.017868,70.765869,40.829491,17.399593,20.044821,18.682098,1.000000,1.099320,1.099320,0.618289,0.000000,0.208909,0.000000,0.000000
135577,0.000000,145.375854,145.375854,68.845909,29.534998,16.467421,19.894903,12.268833,1.000000,4.348632,4.348632,3.911765,0.000000,0.173828,0.000000,0.000000
135677,0.000000,18.766186,18.766186,0.710491,17.329765,0.241159,0.000000,8.361325,1.000000,3.185141,3.185141,2.752821,0.000000,0.130113,0.000000,0.000000
135745,0.000000,7.285919,7.285919,0.375139,5.505344,0.169915,0.000000,3.609217,1.000000,1.431175,1.431175,1.062642,0.000000,0.095419,0.000000,0.000000
135850,0.000000,40.587269,40.587269,33.858170,5.364470,0.195393,17.720510,2.902271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135977,0.000000,10.858328,10.858328,5.699958,3.627495,0.294767,3.405996,1.530792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136077,0.000000,6.683460,6.683460,3.688953,1.711891,0.500912,1.212860,0.971515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136177,0.000000,6.291493,6.291493,4.357842,0.498526,0.355448,3.405624,0.196321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136277,0.000000,4.896009,4.896009,2.236261,1.988671,0.220927,1.505983,0.891760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136381,0.000000,2.899372,2.899372,0.482755,1.563599,0.275818,0.000000,0.623467,1.000000,7.300272,7.300272,4.681581,0.000000,1.339455,0.000000,0.000000
136445,0.000000,2.741368,2.741368,0.930795,1.161812,0.110895,0.579487,0.379181,1.000000,2.226729,2.226729,1.640230,0.000000,0.249403,0.000000,0.000000
136545,0.000000,1.643840,1.643840,0.562153,0.565096,0.156609,0.277105,0.186318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136645,0.000000,1.171431,1.171431,0.361660,0.592885,0.089645,0.136023,0.210587,1.000000,7.712550,7.712550,5.295047,0.000000,0.594791,0.000000,0.000000
136750,0.000000,51.483067,51.483067,25.560982,13.225743,2.873009,8.230058,4.826164,1.000000,10.454477,10.454477,8.791447,0.000000,0.321967,0.000000,0.000000
136877,0.000000,50.760975,50.760975,24.798447,13.774614,2.708844,7.959481,5.520256,1.000000,7.085566,7.085566,4.921630,0.000000,0.272758,0.000000,0.000000
136977,0.000000,3.245000,3.245000,0.147031,2.460776,0.009886,0.000000,0.442960,1.000000,5.515760,5.515760,4.257574,0.000000,0.230772,0.000000,0.000000
137077,0.000000,1.845268,1.845268,0.188179,0.851371,0.265466,0.000000,0.131701,1.000000,3.546111,3.546111,2.385997,0.000000,0.222631,0.000000,0.000000
137177,0.000000,2.168069,2.168069,0.531959,0.962050,0.237658,0.326738,0.285042,1.000000,2.088480,2.088480,1.333503,0.000000,0.236165,0.000000,0.000000
137241,0.000000,1.665797,1.665797,0.516921,0.840065,0.116217,0.262909,0.291359,1.000000,4.781929,4.781929,4.114191,0.000000,0.289725,0.000000,0.000000
137341,0.000000,20.342218,20.342218,4.226014,15.923227,0.054080,3.564951,11.657829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137450,0.000000,17.915890,17.915890,9.662770,5.910816,0.507120,6.158908,3.941194,1.000000,9.134690,9.134690,7.690996,0.000000,0.646294,0.000000,0.000000
137573,0.000000,16.515326,16.515326,9.556924,2.772848,0.611093,4.968287,1.171093,1.000000,2.571887,2.571887,1.811296,0.000000,0.221694,0.000000,0.000000
137650,0.000000,78.615593,78.615593,40.143013,13.313311,9.229711,8.850647,4.830966,1.000000,1.716641,1.716641,0.666401,0.551434,0.144229,0.000000,0.000000
137777,0.000000,85.883713,85.883713,50.002136,14.070522,7.500502,17.099707,5.478454,1.000000,1.113158,1.113158,0.383376,0.307904,0.120495,0.000000,0.000000
137845,0.000000,7.514361,7.514361,2.107929,3.194161,1.203344,0.266838,0.000000,1.000000,2.476140,2.476140,1.934454,0.223941,0.096866,0.000000,0.000000
137945,0.000000,4.946266,4.946266,1.852318,1.124556,0.776371,0.195241,0.000000,1.000000,0.670660,0.670660,0.328899,0.115119,0.077017,0.000000,0.000000
138045,0.000000,27.012493,27.012493,23.154488,2.060811,0.583956,15.246953,0.000000,1.000000,0.596958,0.596958,0.430974,0.000000,0.056970,0.000000,0.000000
138150,0.000000,84.839088,84.839088,48.005775,15.462906,7.439946,12.328904,4.992126,1.000000,0.648193,0.648193,0.502340,0.000000,0.038511,0.000000,0.000000
138250,0.000000,23.633484,23.633484,18.081596,3.763205,0.891655,0.000000,1.853307,1.000000,24.101727,24.101727,0.604161,0.000000,0.040001,0.000000,0.000000
138350,0.000000,49.052383,49.052383,18.702957,17.006472,5.389231,0.000000,7.749666,1.000000,5.224896,5.224896,0.397441,0.000000,0.020780,0.000000,0.000000
138473,0.000000,45.032257,45.032257,19.734909,12.030582,3.374053,0.000000,0.000000,1.000000,3.349270,3.349270,2.114303,0.000000,0.021810,0.000000,0.000000
138541,0.000000,20.920120,20.920120,14.914425,3.191849,1.065597,6.539978,0.000000,1.000000,2.705258,2.705258,0.473023,0.000000,0.031523,0.000000,0.000000
138641,0.000000,11.900743,11.900743,7.310602,1.484380,1.519041,2.629238,0.000000,1.000000,4.423925,4.423925,0.556694,0.000000,0.082228,0.000000,0.000000
138741,0.000000,35.895046,35.895046,10.867846,22.566879,1.039674,0.000000,21.691019,1.000000,3.552508,3.552508,0.665147,0.000000,0.134242,0.000000,0.000000
138850,0.000000,25.046926,25.046926,3.374390,19.957695,0.609753,0.000000,8.088741,1.000000,2.115494,2.115494,0.745129,0.000000,0.213536,0.000000,0.000000
138973,0.000000,13.802576,13.802576,4.562104,7.405620,0.286843,0.000000,5.199771,1.000000,1.557031,1.557031,0.687411,0.000000,0.279968,0.000000,0.000000
139077,0.000000,49.827667,49.827667,39.420055,9.923473,0.143549,22.533978,9.411132,1.000000,1.363901,1.363901,0.694675,0.000000,0.305979,0.000000,0.000000
139177,0.000000,29.554008,29.554008,19.113110,9.768961,0.071079,13.748018,9.021365,1.000000,2.614113,2.614113,0.527376,0.000000,0.289361,0.000000,0.000000
139277,0.000000,22.238445,22.238445,17.682335,3.845429,0.189819,9.314789,2.715922,1.000000,1.614932,1.614932,0.471395,0.000000,0.242762,0.000000,0.000000
139373,0.000000,19.768654,19.768654,9.964409,9.020532,0.184616,5.828804,8.316586,1.000000,1.172814,1.172814,0.504413,0.000000,0.175110,0.000000,0.000000
139450,0.000000,105.446648,105.446648,61.189072,23.451937,6.125921,22.992615,9.708002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139550,0.000000,36.817989,36.817989,19.272539,12.780386,1.168708,5.682005,6.481408,1.000000,2.818209,2.818209,1.718753,0.000000,0.166438,0.000000,0.000000
139677,0.000000,63.076859,63.076859,26.084236,21.867760,4.674981,8.685460,8.529374,1.000000,2.650002,2.650002,1.422094,0.000000,0.176082,0.000000,0.000000
139777,0.000000,13.910053,13.910053,6.129485,5.878134,0.658691,3.111437,3.995474,1.000000,1.659514,1.659514,0.585665,0.000000,0.333439,0.000000,0.000000
139873,0.000000,15.976337,15.976337,4.356995,10.562714,0.424893,2.321442,7.223757,1.000000,1.174500,1.174500,0.377590,0.000000,0.311072,0.000000,0.000000
139973,0.000000,13.570223,13.570223,1.483329,11.473855,0.230239,0.502862,5.200258,1.000000,0.868939,0.868939,0.280479,0.000000,0.230105,0.000000,0.000000
140073,0.000000,11.721072,11.721072,1.672899,9.631069,0.095894,0.605732,7.750223,1.000000,0.651969,0.651969,0.254123,0.000000,0.144973,0.000000,0.000000
140141,0.000000,3.533240,3.533240,1.052870,1.959655,0.048117,0.589220,1.147224,1.000000,0.476629,0.476629,0.199049,0.000000,0.091626,0.000000,0.000000
140250,0.000000,4.307480,4.307480,1.028770,2.890602,0.052553,0.189368,0.543308,1.000000,3.799688,3.799688,0.188766,0.000000,0.066486,0.000000,0.000000
140377,0.000000,8.227988,8.227988,5.992116,1.809681,0.156121,2.687073,0.967246,1.000000,2.559452,2.559452,0.108720,0.000000,0.041766,0.000000,0.000000
140473,0.000000,7.116034,7.116034,4.880744,1.650417,0.321480,2.199134,0.183345,1.000000,1.632131,1.632131,0.095448,0.000000,0.027981,0.000000,0.000000
140573,0.000000,6.073799,6.073799,4.833242,0.616262,0.401087,1.752699,0.101780,1.000000,0.847434,0.847434,0.099413,0.000000,0.039758,0.000000,0.000000
140669,0.000000,8.564243,8.564243,3.685295,4.373862,0.285244,1.098156,4.146313,1.000000,0.498554,0.498554,0.089866,0.000000,0.027152,0.000000,0.000000
140773,0.000000,6.544620,6.544620,3.161771,2.787409,0.210108,1.114413,2.621824,1.000000,0.340685,0.340685,0.085339,0.000000,0.019099,0.000000,0.000000
140850,0.000000,101.569145,101.569145,50.006325,29.765455,7.107800,17.250175,11.886942,1.000000,0.253476,0.253476,0.077452,0.000000,0.021299,0.000000,0.000000
140941,0.000000,108.703346,108.703346,57.252220,29.157955,7.213556,19.727699,11.401713,1.000000,0.309993,0.309993,0.111978,0.000000,0.022874,0.000000,0.000000
141041,0.000000,17.063688,17.063688,7.952989,9.002513,0.028607,2.776384,8.832808,1.000000,0.410775,0.410775,0.189967,0.000000,0.041485,0.000000,0.000000
141150,0.000000,18.565489,18.565489,8.040891,10.197654,0.126446,2.773704,1.842948,1.000000,1.003768,1.003768,0.357123,0.000000,0.079232,0.000000,0.000000
141273,0.000000,57.152050,57.152050,39.912193,16.503889,0.346294,22.399616,12.527619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141350,0.000000,157.770950,157.770950,77.310760,50.733799,9.661626,29.561913,23.246716,1.000000,0.998581,0.998581,0.549674,0.000000,0.174818,0.000000,0.000000
141473,0.000000,157.840820,157.840820,85.891739,43.216511,9.624258,35.022156,16.550697,1.000000,0.368472,0.368472,0.213764,0.000000,0.040272,0.000000,0.000000
141573,0.000000,13.759918,13.759918,3.562569,9.746084,0.150226,1.750516,6.918022,1.000000,0.433742,0.433742,0.253292,0.000000,0.042955,0.000000,0.000000
141673,0.000000,19.610565,19.610565,3.080722,15.690073,0.181920,1.466846,9.163083,1.000000,1.136909,1.136909,1.017374,0.000000,0.046266,0.000000,0.000000
141737,0.000000,9.425712,9.425712,1.091752,7.497408,0.244972,0.505967,3.216151,1.000000,4.144279,4.144279,4.051449,0.000000,0.062176,0.000000,0.000000
141850,0.000000,118.435425,118.435425,62.644287,35.333420,6.626811,25.256220,15.655202,1.000000,1.242014,1.242014,1.070512,0.000000,0.068209,0.000000,0.000000
141950,0.000000,117.776764,117.776764,62.040699,34.758713,6.891113,24.792736,14.479031,1.000000,1.957516,1.957516,1.466110,0.000000,0.079161,0.000000,0.000000
142069,0.000000,28.288151,28.288151,17.178524,10.332596,0.250545,16.993071,9.676873,1.000000,1.473404,1.473404,0.819034,0.000000,0.114682,0.000000,0.000000
142169,0.000000,27.032375,27.032375,9.036488,17.252773,0.205346,0.000000,15.614602,1.000000,15.926592,15.926592,2.084781,13.167316,0.141225,0.000000,0.000000
142250,0.000000,117.359818,117.359818,52.603958,42.041164,6.847227,16.201593,18.219654,1.000000,26.736115,26.736115,4.925337,21.089233,0.227646,0.000000,0.000000
142369,0.000000,134.692184,134.692184,64.666473,46.310459,7.225324,22.244442,21.795393,1.000000,3.023502,3.023502,2.305912,0.000000,0.271964,0.000000,0.000000
142437,0.000000,5.743267,5.743267,3.545650,1.760157,0.176920,1.737097,1.321350,1.000000,11.372646,11.372646,1.541564,9.248730,0.237098,0.000000,0.000000
142537,0.000000,2.885172,2.885172,1.492575,1.212581,0.078853,0.671298,0.981233,1.000000,12.660162,12.660162,1.190720,11.010189,0.192501,0.000000,0.000000
142637,0.000000,2.458828,2.458828,1.609738,0.695813,0.044233,0.790025,0.534675,1.000000,2.261874,2.261874,1.919882,0.000000,0.140792,0.000000,0.000000
142750,0.000000,4.149689,4.149689,1.962802,1.943350,0.030631,0.937232,0.345222,1.000000,2.302756,2.302756,2.016150,0.000000,0.109160,0.000000,0.000000
142869,0.000000,18.932369,18.932369,3.100908,15.619332,0.041885,1.205124,14.568875,1.000000,2.167432,2.167432,1.505104,0.000000,0.065920,0.000000,0.000000
142973,0.000000,4.736668,4.736668,0.955153,3.665954,0.024777,0.000000,3.243714,1.000000,1.783322,1.783322,1.658924,0.000000,0.030410,0.000000,0.000000
143041,0.000000,14.874568,14.874568,0.358164,14.191548,0.091056,0.000000,13.934797,1.000000,2.218160,2.218160,2.074452,0.000000,0.022163,0.000000,0.000000
143173,0.000000,7.413299,7.413299,0.726742,6.489622,0.070278,0.417928,6.239585,1.000000,3.484435,3.484435,3.270297,0.000000,0.020971,0.000000,0.000000
143237,0.000000,2.540510,2.540510,0.637649,1.806133,0.038806,0.399527,1.665396,1.000000,1.835185,1.835185,1.625277,0.000000,0.019353,0.000000,0.000000
143333,0.000000,1.930273,1.930273,0.441554,1.397830,0.016987,0.000000,1.324947,1.000000,1.529177,1.529177,1.354258,0.000000,0.024545,0.000000,0.000000
143450,0.000000,18.757215,18.757215,0.142185,18.495344,0.020850,0.000000,18.159727,1.000000,18.481207,18.481207,0.470408,17.849829,0.039392,0.000000,0.000000
143569,0.000000,4.460186,4.460186,0.130090,4.224309,0.027540,0.000000,3.611355,1.000000,8.178272,8.178272,0.592059,7.406709,0.060387,0.000000,0.000000
143650,0.000000,39.951923,39.951923,9.374536,22.614944,1.799818,0.000000,11.878322,1.000000,0.893200,0.893200,0.773129,0.000000,0.046054,0.000000,0.000000
143769,0.000000,41.653313,41.653313,9.345417,24.494236,1.747957,0.000000,13.953903,1.000000,1.255203,1.255203,1.061682,0.000000,0.085532,0.000000,0.000000
143850,0.000000,128.333130,128.333130,61.230946,49.584171,3.808749,18.596760,25.696560,1.000000,0.685137,0.685137,0.537186,0.000000,0.078397,0.000000,0.000000
143950,0.000000,43.290722,43.290722,23.066185,14.924343,1.074018,5.810767,7.320201,1.000000,0.455196,0.455196,0.298564,0.000000,0.082658,0.000000,0.000000
144037,0.000000,82.545746,82.545746,41.310989,30.103851,2.444091,13.614819,14.696249,1.000000,0.446364,0.446364,0.249028,0.000000,0.101916,0.000000,0.000000
144137,0.000000,2.732205,2.732205,0.682554,1.794078,0.084144,0.000000,1.481579,1.000000,1.186384,1.186384,0.966455,0.000000,0.105367,0.000000,0.000000
144250,0.000000,1.474307,1.474307,0.090162,1.200100,0.080200,0.000000,0.619701,1.000000,3.801983,3.801983,3.537756,0.000000,0.131645,0.000000,0.000000
144369,0.000000,2.810386,2.810386,2.124295,0.567150,0.051603,0.000000,0.179557,1.000000,0.825912,0.825912,0.553991,0.000000,0.139140,0.000000,0.000000
144469,0.000000,1.228798,1.228798,0.688069,0.496610,0.022264,0.000000,0.301834,1.000000,2.004677,2.004677,1.775500,0.000000,0.108596,0.000000,0.000000
144569,0.000000,28.311754,28.311754,27.903267,0.379524,0.017160,16.596458,0.222654,1.000000,19.104004,19.104004,0.935883,16.605984,0.091365,0.000000,0.000000
144650,0.000000,82.559464,82.559464,42.047359,29.129261,2.625063,14.183326,14.021227,1.000000,8.624311,8.624311,0.546443,7.717799,0.062734,0.000000,0.000000
144737,0.000000,102.993088,102.993088,62.560795,28.882080,2.702850,25.312191,13.874107,1.000000,1.054359,1.054359,0.647628,0.000000,0.039878,0.000000,0.000000
144837,0.000000,5.320767,5.320767,5.074323,0.160938,0.014884,1.899791,0.067586,1.000000,1.095184,1.095184,0.499613,0.000000,0.030989,0.000000,0.000000
144950,0.000000,4.270903,4.270903,3.480729,0.285710,0.075360,1.819373,0.057346,1.000000,1.335353,1.335353,0.573619,0.000000,0.099067,0.000000,0.000000
145065,0.000000,1.415964,1.415964,0.700357,0.164394,0.057602,0.465996,0.038389,1.000000,1.278983,1.278983,0.392203,0.000000,0.239640,0.000000,0.000000
145150,0.000000,3.622690,3.622690,2.720910,0.326993,0.089025,1.518225,0.094120,1.000000,1.107713,1.107713,0.537908,0.000000,0.252433,0.000000,0.000000
145297,0.000000,24.184187,24.184187,23.445395,0.410331,0.090437,13.620003,0.176184,1.000000,1.018566,1.018566,0.519625,0.000000,0.208334,0.000000,0.000000
145401,0.000000,25.630983,25.630983,24.885235,0.334203,0.120814,13.157553,0.000000,1.000000,1.320123,1.320123,0.819428,0.000000,0.170481,0.000000,0.000000
145500,0.000000,7.987141,7.987141,4.816575,2.229589,0.328968,0.000000,1.695389,1.000000,1.248911,1.248911,0.643441,0.000000,0.196993,0.000000,0.000000
145650,0.000000,12.949615,12.949615,9.361990,1.904595,0.356990,0.000000,1.225806,1.000000,1.376477,1.376477,0.944910,0.000000,0.147486,0.000000,0.000000
145765,0.000000,16.265408,16.265408,13.828401,0.873516,0.447790,7.255049,0.000000,1.000000,0.452246,0.452246,0.266880,0.000000,0.091776,0.000000,0.000000
145865,0.000000,12.990337,12.990337,11.347195,0.609470,0.484353,5.449932,0.000000,1.000000,0.382947,0.382947,0.202075,0.000000,0.083694,0.000000,0.000000
145965,0.000000,1.646174,1.646174,0.445784,0.376382,0.460329,0.000000,0.000000,1.000000,0.678498,0.678498,0.245090,0.000000,0.195013,0.000000,0.000000
146069,0.000000,1.164920,1.164920,0.396532,0.217346,0.326219,0.000000,0.000000,1.000000,3.247275,3.247275,0.160847,0.000000,0.320280,0.000000,0.000000
146133,0.000000,27.414103,27.414103,25.850477,1.184270,0.202550,16.284946,0.000000,1.000000,1.748932,1.748932,0.478141,0.000000,0.385828,0.000000,0.000000
146233,0.000000,32.211365,32.211365,6.564739,25.259651,0.143119,3.617518,16.987104,1.000000,1.915063,1.915063,1.121503,0.000000,0.388721,0.000000,0.000000
